Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 716680292quid (%),Pump Intake Pressure (psi (g)),
Arta\Arta-24.029,11/05/17 - 09:21,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1283,1238,97,488.2,
Arta\Arta-24.030,11/06/17 - 09:39,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1262,1262,100,497.5,
Arta\Arta-24.031,11/07/17 - 08:51,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1323,1323,100,520.9,
Arta\Arta-24.032,11/12/17 - 09:44,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1386,1386,100,546.4,
Arta\Arta-24.033,11/21/17 - 08:13,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1423,1423,100,560.7,
Arta\Arta-24.034,11/24/17 - 10:20,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1318,1318,100,519.2,
Arta\Arta-24.035,11/25/17 - 14:34,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1367,1367,100,538.8,
Arta\Arta-24.036,11/27/17 - 09:25,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1292,1292,100,509.1,
Arta\Arta-24.037,12/10/17 - 09:23,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1454,965,66,379.2,
Arta\Arta-24.038,12/11/17 - 09:09,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1445,982,68,385.9,
Arta\Arta-24.039,12/12/17 - 09:25,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1037,774,75,409.9,
Arta\Arta-24.040,12/13/17 - 09:01,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1359,1100,81,431.4,
Arta\Arta-24.041,12/18/17 - 09:27,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1271,1271,100,497.6,
Arta\Arta-24.042,12/24/17 - 09:22,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1148,1148,100,449.4,
Arta\Arta-24.043,12/27/17 - 09:40,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1180,1180,100,462.3,
Arta\Arta-24.044,12/31/17 - 09:52,Arta-24,3.500,X,3627.00,3627.00,0.03674,0.03674,3754.00,3754.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1180,1180,100,464.3,
Arta\Arta-25.074,12/29/17 - 09:49,Arta-25,X,X,X,X,0.04011,0.04011,4075.00,4075.00,X,19,1.05,X,X,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1280,1280,100,X,
Arta\Arta-26.330,01/04/17 - 09:46,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1396,1396,100,542.9,
Arta\Arta-26.331,01/09/17 - 11:02,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1421,1421,100,558.2,
Arta\Arta-26.332,01/18/17 - 08:58,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1390,1390,100,546.4,
Arta\Arta-26.333,01/25/17 - 09:31,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1391,1391,100,546.8,
Arta\Arta-26.334,01/29/17 - 15:15,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,823,823,100,327.2,
Arta\Arta-26.335,02/01/17 - 08:34,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1395,1395,100,548.4,
Arta\Arta-26.336,02/08/17 - 08:58,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1417,1417,100,556.8,
Arta\Arta-26.337,02/15/17 - 10:09,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1400,1400,100,550.0,
Arta\Arta-26.338,02/21/17 - 09:15,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1423,1423,100,559.0,
Arta\Arta-26.339,02/28/17 - 10:31,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1387,1387,100,544.8,
Arta\Arta-26.340,03/09/17 - 08:42,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1421,1421,100,558.5,
Arta\Arta-26.341,03/22/17 - 08:46,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1384,1384,100,543.9,
Arta\Arta-26.342,03/30/17 - 09:16,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1418,1418,100,557.4,
Arta\Arta-26.343,04/05/17 - 10:46,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1395,1395,100,547.6,
Arta\Arta-26.344,04/16/17 - 08:26,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1396,1396,100,548.9,
Arta\Arta-26.345,04/26/17 - 09:01,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1448,1448,100,568.7,
Arta\Arta-26.346,05/05/17 - 08:44,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1397,1397,100,548.9,
Arta\Arta-26.347,05/10/17 - 09:54,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1421,1421,100,557.9,
Arta\Arta-26.348,05/17/17 - 09:00,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1393,1346,97,529.2,
Arta\Arta-26.349,05/24/17 - 14:35,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1422,1422,100,557.9,
Arta\Arta-26.350,05/31/17 - 08:29,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1397,1397,100,548.9,
Arta\Arta-26.351,06/05/17 - 08:47,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1419,1419,100,556.9,
Arta\Arta-26.352,06/09/17 - 08:40,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2814,2814,100,1100.4,
Arta\Arta-26.353,06/10/17 - 07:40,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1455,1455,100,572.3,
Arta\Arta-26.354,06/11/17 - 09:12,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1436,1436,100,564.2,
Arta\Arta-26.355,06/12/17 - 08:46,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1422,1422,100,558.6,
Arta\Arta-26.356,06/15/17 - 08:45,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1397,1397,100,548.4,
Arta\Arta-26.357,06/15/17 - 08:50,Arta-26,3.500,X,3682.00,3682.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1401,1401,100,550.2,
Arta\Arta-26.358,06/21/17 - 08:22,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1364,1364,100,534.4,
Arta\Arta-26.359,06/27/17 - 09:27,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1372,1372,100,537.8,
Arta\Arta-26.360,06/30/17 - 09:21,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1370,1370,100,538.7,
Arta\Arta-26.361,07/05/17 - 08:41,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1395,1395,100,548.1,
Arta\Arta-26.362,07/12/17 - 08:38,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1368,1368,100,537.8,
Arta\Arta-26.363,07/20/17 - 10:09,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1398,1398,100,549.5,
Arta\Arta-26.364,07/24/17 - 08:33,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1376,1376,100,541.2,
Arta\Arta-26.365,07/31/17 - 08:32,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1374,1374,100,540.2,
Arta\Arta-26.366,08/06/17 - 09:16,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1374,1374,100,540.3,
Arta\Arta-26.367,08/16/17 - 08:54,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1410,1410,100,554.0,
Arta\Arta-26.368,08/21/17 - 10:56,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1374,1374,100,537.5,
Arta\Arta-26.369,08/31/17 - 08:20,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1417,1417,100,556.9,
Arta\Arta-26.370,09/06/17 - 09:17,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1383,1383,100,543.6,
Arta\Arta-26.371,09/11/17 - 08:57,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1387,1387,100,545.1,
Arta\Arta-26.372,09/18/17 - 10:10,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1383,1383,100,543.7,
Arta\Arta-26.373,09/28/17 - 09:09,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1384,1384,100,544.3,
Arta\Arta-26.374,10/04/17 - 08:58,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1414,1414,100,555.9,
Arta\Arta-26.375,10/09/17 - 08:26,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1417,1417,100,556.9,
Arta\Arta-26.376,10/19/17 - 14:27,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1414,1414,100,555.9,
Arta\Arta-26.377,10/23/17 - 09:45,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1420,1420,100,558.3,
Arta\Arta-26.378,11/02/17 - 14:22,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1391,1391,100,547.0,
Arta\Arta-26.379,11/06/17 - 09:45,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1421,1421,100,558.6,
Arta\Arta-26.380,11/12/17 - 09:57,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1389,1389,100,546.0,
Arta\Arta-26.381,11/20/17 - 09:55,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1393,1393,100,547.6,
Arta\Arta-26.382,12/03/17 - 09:34,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1428,1428,100,561.4,
Arta\Arta-26.383,12/13/17 - 08:46,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1436,1436,100,564.9,
Arta\Arta-26.384,12/18/17 - 09:37,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1428,1428,100,561.5,
Arta\Arta-26.385,12/25/17 - 09:31,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1403,1403,100,549.5,
Arta\Arta-26.386,12/31/17 - 10:06,Arta-26,3.500,X,3654.00,3654.00,0.03888,0.03888,3916.00,3916.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1422,1422,100,559.0,
Arta\Arta-27.385,01/04/17 - 09:37,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1952,495,25,207.3,
Arta\Arta-27.386,01/05/17 - 10:12,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1328,1318,99,512.5,
Arta\Arta-27.387,01/09/17 - 10:56,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1348,1325,98,520.7,
Arta\Arta-27.388,01/18/17 - 08:53,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1359,1359,100,533.8,
Arta\Arta-27.389,01/25/17 - 09:25,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1334,1334,100,524.0,
Arta\Arta-27.390,01/26/17 - 16:23,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1064,1064,100,420.7,
Arta\Arta-27.391,02/01/17 - 08:29,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1331,1331,100,522.7,
Arta\Arta-27.392,02/08/17 - 08:52,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1401,1401,100,549.9,
Arta\Arta-27.393,02/15/17 - 10:03,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1345,1345,100,527.9,
Arta\Arta-27.394,02/15/17 - 17:11,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,100,2.0,
Arta\Arta-27.395,02/21/17 - 09:09,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1360,1360,100,533.6,
Arta\Arta-27.396,02/28/17 - 10:37,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1336,1336,100,524.7,
Arta\Arta-27.397,03/08/17 - 09:39,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1371,1371,100,538.0,
Arta\Arta-27.398,03/22/17 - 08:41,Arta-27,3.500,X,3533.20,3533.20,0.03587,0.03587,3711.00,3711.00,X,19,1.05,X,X,100.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1328,1328,100,521.6,
