Well,Date,Well,Tubing OD (in),Plunger Diameter (in),Pump Intake Depth (ft),Pump Intake Depth TVD (ft),Damp Up,Damp Down,Formation Depth (ft),Formation Depth TVD (ft),Tubing Pressure (psi (g)),Oil API (deg.API),Water Specific Gravity (Sp.Gr.H2O),Gas Specific Gravity (Sp.Gr.AIR),Gearbox Rating (in-lb),Measured Stroke Length (in),Rated HP (HP),Dynamometer Date,PPRL (lb),MPRL (lb),PPMPL (lb),MPMPL (lb),Polished Rod Power (HP),Plunger Stroke (in),SPM (spm),Pump Volumetric Fillage (%),Effective Plunger Stroke (in),Pump Displacement (BBL/D),Unaccounted Friction (lb),Gearbox Peak Existing (in-lb),Stroke,Measured Load TV (lbf),Calculate Buoyant Rod Weight (lbf),Measured Load SV (lbf),Calc. Fluid Load (lbf),Total Gaseous Liquid Column HT (TVD) (ft),Equivalent Gas Free Liquid HT (TVD) (ft), 216223759quid (%),Pump Intake Pressure (psi (g)),
Hana\Hana-10.155,05/09/15 - 08:20,Hana-10,3.500,1.750,4932.40,4932.40,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,80.653,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2474,2474,100,908.7,
Hana\Hana-10.156,05/16/15 - 09:59,Hana-10,3.500,1.750,4932.40,4932.40,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,80.653,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2574,2574,100,944.9,
Hana\Hana-10.157,05/23/15 - 09:01,Hana-10,3.500,1.750,4932.40,4932.40,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,80.653,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2356,2356,100,865.8,
Hana\Hana-10.158,05/25/15 - 10:48,Hana-10,3.500,1.750,4932.40,4932.40,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,80.653,X,05/25/15 - 10:48,16964,10708,3226,-462,4.1,74.5,6.164,99.37,74.0,163.0,461.8,966157.9,0,17912,12265,14730,5398,X,X,X,X,
Hana\Hana-10.159,05/27/15 - 14:49,Hana-10,3.500,1.750,4932.40,4932.40,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,05/27/15 - 14:49,18117,10148,3558,-610,6.8,94.9,6.164,98.99,94.0,206.8,610.4,1041653.8,0,14774,12265,13451,5398,2568,2568,100,942.6,
Hana\Hana-10.160,06/06/15 - 08:23,Hana-10,3.500,1.750,4932.40,4932.40,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1534,1534,100,567.5,
Hana\Hana-10.161,06/13/15 - 11:07,Hana-10,3.500,1.750,4932.40,4932.40,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1220,1220,100,452.7,
Hana\Hana-10.162,06/21/15 - 10:07,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2117,2117,100,779.6,
Hana\Hana-10.163,06/22/15 - 12:36,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,06/22/15 - 12:36,17158,6628,1716,-1435,4.8,109.3,10.286,100.00,109.3,401.6,1435.2,964496.5,0,9843,10534,8873,5390,X,X,X,X,
Hana\Hana-10.164,07/04/15 - 12:26,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2694,2681,100,983.2,
Hana\Hana-10.165,07/18/15 - 08:23,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3198,3198,100,1171.0,
Hana\Hana-10.166,08/01/15 - 10:28,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,999,999,100,366.8,
Hana\Hana-10.167,08/03/15 - 10:57,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,988,988,100,367.7,
Hana\Hana-10.168,08/20/15 - 10:45,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1991,1991,100,734.0,
Hana\Hana-10.169,08/20/15 - 11:00,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,08/20/15 - 11:00,20377,6848,5457,-362,12.0,102.0,9.574,99.05,101.0,345.4,361.8,1186153.2,0,12199,10534,12426,5390,X,X,X,X,
Hana\Hana-10.170,08/20/15 - 11:19,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,19170,10534,17588,5390,X,X,X,X,
Hana\Hana-10.171,08/22/15 - 09:49,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3214,3214,100,1173.1,
Hana\Hana-10.172,08/28/15 - 10:28,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3204,3204,100,1169.9,
Hana\Hana-10.173,08/29/15 - 10:00,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2066,2066,100,761.0,
Hana\Hana-10.174,09/05/15 - 10:43,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,882,882,100,328.8,
Hana\Hana-10.175,09/12/15 - 09:26,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,869,839,96,313.3,
Hana\Hana-10.176,09/24/15 - 09:11,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3181,2996,94,1100.1,
Hana\Hana-10.177,09/27/15 - 08:16,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3188,3090,97,1133.4,
Hana\Hana-10.178,10/03/15 - 09:45,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,818,818,100,304.9,
Hana\Hana-10.179,10/10/15 - 08:02,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3202,3170,99,1160.3,
Hana\Hana-10.180,10/17/15 - 14:30,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,3184,3184,100,1189.5,
Hana\Hana-10.181,10/31/15 - 09:49,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1160,1160,100,430.8,
Hana\Hana-10.182,11/07/15 - 11:27,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1156,1144,99,425.2,
Hana\Hana-10.183,11/14/15 - 09:49,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1149,1149,100,427.5,
Hana\Hana-10.184,11/24/15 - 11:22,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,898,890,99,332.0,
Hana\Hana-10.185,12/05/15 - 10:01,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1503,1501,100,556.0,
Hana\Hana-10.186,12/12/15 - 09:55,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1471,1471,100,544.8,
Hana\Hana-10.187,12/20/15 - 10:54,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,12/20/15 - 11:14,15983,6198,838,-1782,4.0,115.2,10.976,100.00,115.2,451.7,1782.1,882278.5,34,5265,10534,7457,5390,3200,3200,100,1170.1,
Hana\Hana-10.188,12/26/15 - 11:07,Hana-10,3.500,1.750,4925.00,4925.00,0.04709,0.04709,4804.00,4804.00,X,27,1.05,X,912000,101.059,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,2433,2268,93,834.8,
Hana\Hana-11.001,11/26/12 - 14:19,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,190,186,69,67.9,
Hana\Hana-11.002,11/26/12 - 14:34,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,11/26/12 - 14:34,22270,4547,7905,-425,27.7,136.4,9.474,95.48,130.2,224.8,425.5,1673838.4,25,14675,9707,12118,2849,X,X,X,X,
Hana\Hana-11.003,11/28/12 - 15:19,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,191,187,66,68.1,
Hana\Hana-11.004,12/01/12 - 07:44,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,212,200,66,73.1,
Hana\Hana-11.005,12/05/12 - 09:51,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,98,98,100,37.0,
Hana\Hana-11.006,12/08/12 - 07:02,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,121,121,100,44.9,
Hana\Hana-11.007,12/12/12 - 09:48,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,215,206,74,74.2,
Hana\Hana-11.008,12/15/12 - 08:53,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,209,201,74,72.4,
Hana\Hana-11.009,12/19/12 - 08:23,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,48,48,100,20.0,
Hana\Hana-11.010,12/22/12 - 14:27,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,219,209,76,74.5,
Hana\Hana-11.011,12/26/12 - 09:51,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,254,240,82,83.4,
Hana\Hana-11.012,12/29/12 - 08:31,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,194,190,74,68.8,
Hana\Hana-11.013,01/02/13 - 09:47,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,164,164,100,59.7,
Hana\Hana-11.014,01/05/13 - 07:17,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,152,152,100,55.9,
Hana\Hana-11.015,01/09/13 - 08:29,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,276,257,80,91.3,
Hana\Hana-11.016,01/12/13 - 08:10,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,184,182,64,65.8,
Hana\Hana-11.017,01/16/13 - 07:42,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,135,135,100,49.6,
Hana\Hana-11.018,01/19/13 - 07:28,Hana-11,3.500,1.250,5102.00,5102.00,0.05051,0.05051,4923.00,4923.00,X,40,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,236,216,64,76.7,
Hana\Hana-11.019,01/23/13 - 10:24,Hana-11,3.500,1.250,5035.00,5035.00,0.05051,0.05051,4923.00,4923.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,411,356,82,138.2,
Hana\Hana-11.020,01/26/13 - 09:42,Hana-11,3.500,1.250,5035.00,5035.00,0.05051,0.05051,4923.00,4923.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,337,250,61,98.0,
Hana\Hana-11.021,01/30/13 - 08:29,Hana-11,3.500,1.250,5035.00,5035.00,0.05051,0.05051,4923.00,4923.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,472,390,77,150.0,
Hana\Hana-11.022,02/02/13 - 08:17,Hana-11,3.500,1.250,5035.00,5035.00,0.05051,0.05051,4923.00,4923.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,438,423,95,162.4,
Hana\Hana-11.023,02/09/13 - 09:29,Hana-11,3.500,1.250,5035.00,5035.00,0.05051,0.05051,4923.00,4923.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,496,438,85,167.7,
Hana\Hana-11.024,02/13/13 - 09:18,Hana-11,3.500,1.250,5035.00,5035.00,0.05051,0.05051,4923.00,4923.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,549,492,87,187.4,
Hana\Hana-11.025,02/16/13 - 08:37,Hana-11,3.500,1.250,5035.00,5035.00,0.05051,0.05051,4923.00,4923.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,585,585,100,222.0,
Hana\Hana-11.026,02/20/13 - 09:51,Hana-11,3.500,1.250,5035.00,5035.00,0.05051,0.05051,4923.00,4923.00,X,25,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,638,542,82,206.5,
Hana\Hana-11.027,02/27/13 - 07:44,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,02/27/13 - 08:00,22133,7997,5736,-2359,21.7,136.7,9.326,93.31,127.5,702.1,2359.1,1640594.5,41,16945,12688,13296,9062,642,577,88,218.9,
Hana\Hana-11.028,03/02/13 - 07:14,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,649,585,89,221.1,
Hana\Hana-11.029,03/06/13 - 08:05,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,661,602,90,227.9,
Hana\Hana-11.030,03/09/13 - 08:29,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,674,592,86,224.9,
Hana\Hana-11.031,03/13/13 - 08:47,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,769,635,80,241.0,
Hana\Hana-11.032,03/16/13 - 14:47,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,807,665,80,232.3,
Hana\Hana-11.033,03/20/13 - 08:03,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,935,935,100,352.6,
Hana\Hana-11.034,03/30/13 - 07:00,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1153,899,76,339.7,
Hana\Hana-11.035,04/03/13 - 14:25,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1162,1162,100,443.5,
Hana\Hana-11.036,04/03/13 - 14:33,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,04/03/13 - 14:33,20170,8646,3841,-2495,18.3,141.9,9.375,93.56,132.8,734.8,2494.9,1464491.1,0,11645,12688,12688,9062,X,X,X,X,
Hana\Hana-11.037,04/06/13 - 08:49,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1313,1313,100,495.2,
Hana\Hana-11.038,04/10/13 - 07:51,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1318,1318,100,497.4,
Hana\Hana-11.039,04/13/13 - 08:03,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1285,1285,100,485.4,
Hana\Hana-11.040,04/20/13 - 14:22,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1294,1125,86,427.0,
Hana\Hana-11.041,04/24/13 - 13:57,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1278,1278,100,483.3,
Hana\Hana-11.042,04/27/13 - 08:58,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1278,1278,100,484.0,
Hana\Hana-11.043,05/01/13 - 08:35,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1280,1202,93,453.5,
Hana\Hana-11.044,05/04/13 - 09:13,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1247,1125,90,424.4,
Hana\Hana-11.045,05/08/13 - 09:57,Hana-11,3.500,2.250,5009.00,5009.00,0.05051,0.05051,4923.00,4923.00,X,24.9,1.05,X,912000,144.000,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,1268,1212,95,456.2,
